iter	RMSE
1207	56361.21038
1208	56360.38108
1209	56354.44281
1210	56350.92957
1211	56348.21969
1212	56345.4305
1213	56343.86665
1214	56339.03509
1215	56335.75181
1216	56333.16746
1217	56331.27367
1218	56328.67232
1219	56326.34556
1220	56324.46683
1221	56322.56817
1222	56322.29425
1223	56319.03624
1224	56317.52843
1225	56313.52561
1226	56311.04336
1227	56307.67451
1228	56304.17056
1229	56300.78835
1230	56298.63344
1231	56293.2974
1232	56291.59706
1233	56289.10127
1234	56284.33107
1235	56281.02674
1236	56275.25602
1237	56272.89152
1238	56269.69632
1239	56267.7106
1240	56264.36716
1241	56261.14583
1242	56257.60444
1243	56252.99951
1244	56249.31761
1245	56248.7646
1246	56244.95167
1247	56240.38321
1248	56238.56775
1249	56232.92259
1250	56229.44762
1251	56228.04746
1252	56226.55529
1253	56219.83656
1254	56217.61184
1255	56216.98908
1256	56215.13992
1257	56209.08155
1258	56208.98489
1259	56205.24632
1260	56199.4851
1261	56195.30054
1262	56191.97874
1263	56191.69251
1264	56189.01363
1265	56187.54201
1266	56185.89747
1267	56185.35459
1268	56181.55518
1269	56180.39008
1270	56179.53449
1271	56171.84235
1272	56169.37494
1273	56166.51605
1274	56166.2382
1275	56161.89245
1276	56158.72444
1277	56152.00256
1278	56147.53469
1279	56146.37008
1280	56145.02398
1281	56140.56023
1282	56137.44726
1283	56133.10434
1284	56127.56789
1285	56123.05816
1286	56118.33374
1287	56112.60362
1288	56111.51701
1289	56110.58913
1290	56110.02287
1291	56107.92437
1292	56103.29783
1293	56103.22165
1294	56099.38716
1295	56099.2186
1296	56096.28583
1297	56095.01759
1298	56091.45029
1299	56086.93947
1300	56083.30832
1301	56078.77189
1302	56075.98152
1303	56073.21469
1304	56071.28438
1305	56070.62475
1306	56069.19354
1307	56068.72067
1308	56061.83299
1309	56057.62636
1310	56053.05552
1311	56048.33002
1312	56046.31141
1313	56041.36172
1314	56037.35507
1315	56037.19068
1316	56035.65268
1317	56032.42169
1318	56031.36562
1319	56024.64386
1320	56017.67558
1321	56013.56502
1322	56009.53379
1323	56008.01117
1324	56006.39778
1325	56004.09625
1326	55999.30123
1327	55998.95697
1328	55994.73238
1329	55993.83719
1330	55992.9033
1331	55990.68606
1332	55988.83908
1333	55987.45292
1334	55986.10572
1335	55985.9019
1336	55982.36881
1337	55979.96177
1338	55979.20416
1339	55976.1176
1340	55971.48014
1341	55970.96567
1342	55970.49095
1343	55964.67551
1344	55963.90872
1345	55962.74766
1346	55961.86599
1347	55958.56551
1348	55957.99568
1349	55950.64678
1350	55948.75085
1351	55944.7662
1352	55936.81587
1353	55935.44055
1354	55932.1947
1355	55928.58365
1356	55928.06287
1357	55925.0024
1358	55923.97517
1359	55922.68874
1360	55921.25938
1361	55918.63754
1362	55917.27875
1363	55915.47933
1364	55912.35279
1365	55907.03367
1366	55903.94946
1367	55902.08948
1368	55899.2221
1369	55896.10449
1370	55894.80402
1371	55891.67707
1372	55889.13525
1373	55886.16618
1374	55885.32639
1375	55882.82863
